method,total_solves,avg_total_moves,num_steps,avg_moves_per_step,num_algs,score
rand_f592a3a5,10,50.1,5,10.02,0,0.01996
rand_eba34677,10,47.8,5,9.56,0,0.020921
rand_fffe33de,10,50.8,5,10.16,0,0.019685
rand_e9ff806d,10,48.8,5,9.76,0,0.020492
rand_55fdb001,10,50.0,5,10.0,0,0.02
rand_17760fa2,10,47.5,5,9.5,0,0.021053
rand_ed23aa62,10,47.3,5,9.46,0,0.021142
rand_d0c0f42a,10,49.4,5,9.88,0,0.020243
rand_f3d1bc4f,10,50.4,5,10.08,0,0.019841
rand_18601786,10,49.6,5,9.92,0,0.020161
rand_f2a69a74,10,48.2,5,9.64,0,0.020747
rand_1190115a,10,46.5,5,9.3,0,0.021505
rand_87a467e5,10,47.1,5,9.42,0,0.021231
rand_68bd8eaf,10,47.6,5,9.52,0,0.021008
rand_c230c225,10,49.8,5,9.96,0,0.02008
rand_2adbcc6e,10,48.6,5,9.72,0,0.020576
rand_8981d939,10,52.6,5,10.52,0,0.019011
rand_32e9740d,10,49.6,5,9.92,0,0.020161
rand_0e44abfc,10,49.9,5,9.98,0,0.02004
rand_81fde57f,10,49.8,5,9.96,0,0.02008
rand_0f4c07f9,10,48.6,5,9.72,0,0.020576
rand_d0620ec8,10,49.7,5,9.94,0,0.020121
rand_9eab3d4e,10,50.0,5,10.0,0,0.02
rand_a03d343b,10,50.8,5,10.16,0,0.019685
rand_2fe3b404,10,48.2,5,9.64,0,0.020747
rand_39861a14,10,50.9,5,10.18,0,0.019646
rand_72bbd0db,10,46.4,5,9.28,0,0.021552
rand_23f05664,10,50.2,5,10.04,0,0.01992
rand_0f7bf9cd,10,49.9,5,9.98,0,0.02004
rand_f19227de,10,48.2,5,9.64,0,0.020747
rand_48837393,10,46.7,5,9.34,0,0.021413
rand_ad27f220,10,53.6,5,10.72,0,0.018657
rand_35d45111,10,51.0,5,10.2,0,0.019608
rand_f38201d9,10,50.9,5,10.18,0,0.019646
rand_7fe1bcaa,10,47.8,5,9.56,0,0.020921
rand_7ae6c0c3,10,47.8,5,9.56,0,0.020921
rand_ec3d6795,10,49.0,5,9.8,0,0.020408
rand_7fc4ff99,10,46.8,5,9.36,0,0.021368
rand_56122d3f,10,47.9,5,9.58,0,0.020877
rand_b3a85acd,10,49.6,5,9.92,0,0.020161
rand_d0cd90f4,10,50.3,5,10.06,0,0.019881
rand_38424dee,10,47.5,5,9.5,0,0.021053
rand_7eb54daf,10,48.6,5,9.72,0,0.020576
rand_f65edcc4,10,46.5,5,9.3,0,0.021505
rand_d7b32368,10,48.5,5,9.7,0,0.020619
rand_30f01b8c,10,47.1,5,9.42,0,0.021231
rand_74a2a0ff,10,49.4,5,9.88,0,0.020243
rand_775858a5,10,50.0,5,10.0,0,0.02
rand_5072a666,10,51.2,5,10.24,0,0.019531
rand_f9a618e1,10,46.2,5,9.24,0,0.021645
rand_b2ed3edf,10,47.9,5,9.58,0,0.020877
rand_04e5b42b,10,50.0,5,10.0,0,0.02
rand_a8ff64a7,10,45.4,5,9.08,0,0.022026
rand_4755efec,10,49.5,5,9.9,0,0.020202
rand_fd273b5f,10,46.9,5,9.38,0,0.021322
rand_96e42453,10,46.2,5,9.24,0,0.021645
rand_f3b0dbaa,10,46.4,5,9.28,0,0.021552
rand_f936d8d2,10,50.5,5,10.1,0,0.019802
rand_06b98813,10,48.9,5,9.78,0,0.02045
rand_08bf7368,10,48.0,5,9.6,0,0.020833
rand_e696ad90,10,50.8,5,10.16,0,0.019685
rand_cad838fd,10,48.4,5,9.68,0,0.020661
rand_6527e050,10,51.1,5,10.22,0,0.019569
rand_5ad193c9,10,48.5,5,9.7,0,0.020619
rand_c5749b03,10,47.3,5,9.46,0,0.021142
rand_1e4e194a,10,45.6,5,9.12,0,0.02193
rand_5095dd81,10,49.6,5,9.92,0,0.020161
rand_5e03d236,10,49.1,5,9.82,0,0.020367
rand_acc9dd09,10,47.0,5,9.4,0,0.021277
rand_60353fa6,10,50.2,5,10.04,0,0.01992
rand_0493fe76,10,50.7,5,10.14,0,0.019724
rand_8fef8c68,10,45.7,5,9.14,0,0.021882
rand_f233c6db,10,48.9,5,9.78,0,0.02045
rand_2902d844,10,45.8,5,9.16,0,0.021834
rand_08d89eb1,10,47.7,5,9.54,0,0.020964
rand_0c757d47,10,48.7,5,9.74,0,0.020534
rand_1527f7bc,10,46.7,5,9.34,0,0.021413
rand_239f10d7,10,51.1,5,10.22,0,0.019569
rand_1d70c9b8,10,50.7,5,10.14,0,0.019724
rand_93dd7c9e,10,43.5,5,8.7,0,0.022989
rand_1b125f0c,10,52.3,5,10.46,0,0.01912
rand_be1818d1,10,47.2,5,9.44,0,0.021186
rand_c218560d,10,51.3,5,10.26,0,0.019493
rand_da5cf271,10,49.9,5,9.98,0,0.02004
rand_d329334a,10,48.0,5,9.6,0,0.020833
rand_38923bc8,10,47.2,5,9.44,0,0.021186
rand_bd0854b7,10,48.6,5,9.72,0,0.020576
rand_19f29ffa,10,49.2,5,9.84,0,0.020325
rand_6387812b,10,46.1,5,9.22,0,0.021692
rand_11626759,10,47.6,5,9.52,0,0.021008
rand_981a2cc3,10,47.7,5,9.54,0,0.020964
rand_aa2f6eda,10,49.9,5,9.98,0,0.02004
rand_2ca416bf,10,49.7,5,9.94,0,0.020121
rand_bc3701f3,10,50.8,5,10.16,0,0.019685
rand_ab383595,10,49.0,5,9.8,0,0.020408
rand_773b4bdb,10,48.6,5,9.72,0,0.020576
rand_d0bccd89,10,49.1,5,9.82,0,0.020367
rand_eb192d45,10,50.6,5,10.12,0,0.019763
rand_69cbb4f8,10,46.0,5,9.2,0,0.021739
rand_3ae0fac5,10,51.2,5,10.24,0,0.019531
rand_29946c6a,10,45.9,5,9.18,0,0.021786
rand_a9d8f35c,10,50.6,5,10.12,0,0.019763
rand_1d3f9241,10,49.8,5,9.96,0,0.02008
rand_354f5ac4,10,49.5,5,9.9,0,0.020202
rand_8c957787,10,46.6,5,9.32,0,0.021459
rand_dfdcc12f,10,50.7,5,10.14,0,0.019724
rand_25b11341,10,51.0,5,10.2,0,0.019608
rand_78f07dc3,10,49.0,5,9.8,0,0.020408
rand_18c166c9,10,46.8,5,9.36,0,0.021368
rand_04f4097f,10,52.0,5,10.4,0,0.019231
rand_e269770f,10,50.5,5,10.1,0,0.019802
rand_eba50dc8,10,47.5,5,9.5,0,0.021053
rand_5bf9dcf8,10,49.0,5,9.8,0,0.020408
rand_55f916b0,10,46.4,5,9.28,0,0.021552
rand_f62aadc4,10,50.3,5,10.06,0,0.019881
rand_91e09561,10,45.8,5,9.16,0,0.021834
rand_f00e0b5b,10,48.3,5,9.66,0,0.020704
rand_ad45b9aa,10,45.9,5,9.18,0,0.021786
rand_2ce5742e,10,47.5,5,9.5,0,0.021053
rand_ebe66219,10,50.8,5,10.16,0,0.019685
rand_205ffac3,10,49.9,5,9.98,0,0.02004
rand_08c42215,10,47.2,5,9.44,0,0.021186
rand_7309dbec,10,49.2,5,9.84,0,0.020325
rand_4deef28d,10,48.8,5,9.76,0,0.020492
rand_af4675cf,10,47.7,5,9.54,0,0.020964
rand_951ebd6c,10,47.2,5,9.44,0,0.021186
rand_adfe0e58,10,49.9,5,9.98,0,0.02004
rand_967d3be4,10,49.5,5,9.9,0,0.020202
rand_5cd20871,10,51.6,5,10.32,0,0.01938
rand_ed474ea1,10,50.8,5,10.16,0,0.019685
rand_20df8c88,10,45.2,5,9.04,0,0.022124
rand_aa35cac1,10,52.7,5,10.54,0,0.018975
rand_ec6c1f32,10,45.8,5,9.16,0,0.021834
rand_9cea07f3,10,49.5,5,9.9,0,0.020202
rand_91a48976,10,46.4,5,9.28,0,0.021552
rand_2bbc317c,10,48.6,5,9.72,0,0.020576
rand_bd2923b4,10,50.2,5,10.04,0,0.01992
rand_ae820ad7,10,48.5,5,9.7,0,0.020619
rand_156a7644,10,47.9,5,9.58,0,0.020877
rand_e3c89021,10,46.6,5,9.32,0,0.021459
rand_d37ff533,10,49.2,5,9.84,0,0.020325
rand_b3ba63c1,10,46.1,5,9.22,0,0.021692
rand_f7accf73,10,51.6,5,10.32,0,0.01938
rand_4b1214c0,10,45.4,5,9.08,0,0.022026
rand_d51b1cb1,10,46.4,5,9.28,0,0.021552
rand_0932e475,10,45.7,5,9.14,0,0.021882
rand_4da8cd56,10,49.9,5,9.98,0,0.02004
rand_55c4d50d,10,47.9,5,9.58,0,0.020877
rand_98f6e39a,10,48.9,5,9.78,0,0.02045
rand_dc1ae89a,10,48.5,5,9.7,0,0.020619
rand_d13c2f0a,10,50.9,5,10.18,0,0.019646
rand_8dae788f,10,50.7,5,10.14,0,0.019724
rand_b84583a8,10,46.8,5,9.36,0,0.021368
rand_1630690b,10,49.1,5,9.82,0,0.020367
rand_901618a6,10,50.8,5,10.16,0,0.019685
rand_6cdba0ef,10,47.6,5,9.52,0,0.021008
rand_92896c8a,10,48.5,5,9.7,0,0.020619
rand_faa2096d,10,49.9,5,9.98,0,0.02004
rand_0281dbb8,10,47.2,5,9.44,0,0.021186
rand_a6620cd8,10,46.8,5,9.36,0,0.021368
rand_050deacc,10,48.8,5,9.76,0,0.020492
rand_85c17073,10,49.6,5,9.92,0,0.020161
rand_e4e143ce,10,50.7,5,10.14,0,0.019724
rand_c9203479,10,51.1,5,10.22,0,0.019569
rand_56558b4b,10,51.0,5,10.2,0,0.019608
rand_d37ffaa2,10,48.1,5,9.62,0,0.02079
rand_b88e86e1,10,47.0,5,9.4,0,0.021277
rand_91f96463,10,46.6,5,9.32,0,0.021459
rand_19f9c956,10,48.8,5,9.76,0,0.020492
rand_6418bb06,10,47.6,5,9.52,0,0.021008
rand_9de256b4,10,46.7,5,9.34,0,0.021413
rand_0b59cf85,10,45.9,5,9.18,0,0.021786
rand_b179eacf,10,46.8,5,9.36,0,0.021368
rand_544e6276,10,49.4,5,9.88,0,0.020243
rand_751ca7e9,10,46.9,5,9.38,0,0.021322
rand_c352c9d4,10,46.7,5,9.34,0,0.021413
rand_93599b2d,10,47.2,5,9.44,0,0.021186
rand_11776508,10,46.2,5,9.24,0,0.021645
rand_8c29a834,10,51.5,5,10.3,0,0.019417
rand_9561279e,10,48.0,5,9.6,0,0.020833
rand_04dae0a3,10,49.7,5,9.94,0,0.020121
rand_eb832e6b,10,49.6,5,9.92,0,0.020161
rand_1148bb07,10,51.7,5,10.34,0,0.019342
rand_eb5e9053,10,44.0,5,8.8,0,0.022727
rand_ad896202,10,50.2,5,10.04,0,0.01992
rand_4825ac0c,10,49.1,5,9.82,0,0.020367
rand_090ab873,10,52.6,5,10.52,0,0.019011
rand_307499d2,10,47.9,5,9.58,0,0.020877
rand_6ae04502,10,49.8,5,9.96,0,0.02008
rand_870d4035,10,50.9,5,10.18,0,0.019646
rand_33e70f4d,10,48.8,5,9.76,0,0.020492
rand_afcf793a,10,49.6,5,9.92,0,0.020161
rand_ab98d338,10,51.9,5,10.38,0,0.019268
rand_c67a5e23,10,46.0,5,9.2,0,0.021739
rand_e0f56f00,10,51.1,5,10.22,0,0.019569
rand_b3f5c33c,10,47.2,5,9.44,0,0.021186
rand_504e95ec,10,49.7,5,9.94,0,0.020121
rand_66ce7484,10,49.0,5,9.8,0,0.020408
rand_23461c80,10,49.3,5,9.86,0,0.020284
rand_41cb7dd2,10,51.4,5,10.28,0,0.019455
rand_bccf7923,10,47.3,5,9.46,0,0.021142
rand_354695be,10,47.0,5,9.4,0,0.021277
rand_d9d49566,10,48.7,5,9.74,0,0.020534
rand_ee6363c7,10,50.2,5,10.04,0,0.01992
rand_4f80c44b,10,47.7,5,9.54,0,0.020964
rand_6d348759,10,48.6,5,9.72,0,0.020576
rand_9827b519,10,45.9,5,9.18,0,0.021786
rand_402ad3b5,10,50.4,5,10.08,0,0.019841
rand_bada8362,10,50.8,5,10.16,0,0.019685
rand_904af343,10,48.7,5,9.74,0,0.020534
rand_9dca081a,10,48.9,5,9.78,0,0.02045
rand_3d0f7a9f,10,51.1,5,10.22,0,0.019569
rand_879e1ed7,10,47.7,5,9.54,0,0.020964
rand_1228423e,10,51.0,5,10.2,0,0.019608
rand_7895b3c1,10,49.6,5,9.92,0,0.020161
rand_56a7017f,10,52.0,5,10.4,0,0.019231
rand_e2f8c3ba,10,51.9,5,10.38,0,0.019268
rand_b309f5fe,10,46.0,5,9.2,0,0.021739
rand_1e2697bb,10,50.2,5,10.04,0,0.01992
rand_db3bdc7c,10,48.9,5,9.78,0,0.02045
rand_3781a0c6,10,48.6,5,9.72,0,0.020576
rand_e205ddee,10,48.4,5,9.68,0,0.020661
rand_81bde0d5,10,45.7,5,9.14,0,0.021882
rand_b3fb2d92,10,50.8,5,10.16,0,0.019685
rand_df932bbe,10,49.1,5,9.82,0,0.020367
rand_f079ab4f,10,49.8,5,9.96,0,0.02008
rand_0769e84a,10,49.9,5,9.98,0,0.02004
rand_578bd23c,10,50.0,5,10.0,0,0.02
rand_a2abdee4,10,46.3,5,9.26,0,0.021598
rand_7f6ab2b5,10,48.2,5,9.64,0,0.020747
rand_78e24168,10,48.7,5,9.74,0,0.020534
rand_e298a442,10,47.1,5,9.42,0,0.021231
rand_94644949,10,44.7,5,8.94,0,0.022371
rand_7102118b,10,52.6,5,10.52,0,0.019011
rand_6bd067c1,10,46.6,5,9.32,0,0.021459
rand_c62c3aef,10,52.0,5,10.4,0,0.019231
rand_77cab30a,10,48.3,5,9.66,0,0.020704
rand_04d5bc5f,10,50.1,5,10.02,0,0.01996
rand_94007cdb,10,45.7,5,9.14,0,0.021882
rand_86affe0b,10,45.8,5,9.16,0,0.021834
rand_68208d89,10,46.7,5,9.34,0,0.021413
CFOP,600,51.69,7,7.38,88,0.019346
rand_5d05e58d,10,49.4,5,9.88,0,0.020243
rand_c7bd3deb,10,49.6,5,9.92,0,0.020161
rand_4aa8bf14,10,49.8,5,9.96,0,0.02008
ZZ,775,50.99,7,7.28,32,0.019612
ZZ,775,50.99,7,7.28,494,0.019612
